"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Timor-Leste","TLS","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128210142","147713000","187891500","216914400","239040500","262819900","306956900","319972700","325729800","225357600","366924300","477443500","469455500","490439100","440772000","462268000","453792400","542795400","648523600","726937800","881909300","1042534600","1160555000","1395727400","1447535200","1590282400","1640464600","1584878400","1555988614.43594","2032550389.41316","2162619240.86927","3624889673.07263","3208593982.01071","2079916909.49485","1881265333.4187",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","GDP (current US$)","NY.GDP.MKTP.CD","21778972838.6763","22717751213.0431","23127900672.4986","25478894502.4197","28460826047.0182","31555336449.1195","33702284400.043","37016912903.3775","41567819038.1763","46228188357.8869","51929379859.3455","58738170012.5262","66728372393.0136","82296472036.817","126534190145.736","145360706814.421","179327380809.814","207141478320.29","222362511119.304","276440930291.796","335679627786.219","327781527993.721","366322118691.623","400996279046.084","418884127840.344","450074290280.298","483834373088.311","423609526506.313","410799887019.65","412556844308.04","557461708799.149","377590606308.926","387386092541.325","341578917932.643","359089803644.116","400070200864.67","443484188933.381","462008531395.331","471749357905.199","510969926774.372","573241814243.714","576409813039.273","561355905200.721","620751536901.38","735137864065.983","851999290348.688","991120945696.414","1204180777301.61","1458839080561.82","1410582747671.06","1616377453367.17","1894874707193.25","2040682875800.27","1916908014701.66","1905795277902.57","1766686955969.17","1814143960447.27","1841061378336.06","1848575675838.18","1802751521237.61","1633681676516.37","1897688738870.79","2113132495335.66","2021678672152.72","2139861115659.73",
"Tonga","TON","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","32506741.7201204","30036416.9619944","34139387.8908849","41567471.6721987","44667002.0120724","53260077.4311091","62242013.3302689","62068161.0711025","60863963.963964","64248354.5414656","60058663.3144773","68195855.6149733","81667133.4546982","106657267.367342","106344854.986095","113563821.577404","132201141.446861","137066290.550071","138489884.393064","195990986.21421","208871665.748682","222100576.345483","214991452.314998","191504892.761394","199208717.501913","204848487.806485","181117230.406546","182764280.828501","202246591.215502","230678011.42199","261823805.433238","292232703.306768","298519623.342085","344438844.333518","312415028.446113","366887374.989696","414143828.494419","471122971.305043","451788498.263614","440997734.928723","437525538.903019","420828254.541601","459976847.108128","489714529.780507","494197853.971842","496856303.949489","518228028.701685","518180029.413435","508735107.033734","",
"South Asia (IDA & IBRD)","TSA","GDP (current US$)","NY.GDP.MKTP.CD","43270012739.165","46076379864.3708","49304727903.0607","55539363101.615","63741466508.7532","67970199332.8319","54738691616.6907","60155334542.349","63211416560.9717","69748993757.947","74658791269.5931","79443177465.6174","81426298286.7554","97561887957.808","116963620422.229","123400629130.854","117988534885.073","136743438548.561","155039888662.564","173920685619.916","210608299657.661","220616445555.575","226594563448.698","243700817417.399","239973094448.251","263678832418.149","280349120351.568","313355004645.126","334074870363.848","335790574664.33","364740287587.944","314469355543.217","333546277429.535","327009281232.946","377442853701.433","416341940329.578","458508459742.388","484982931205.649","492890659366.39","531770143696.111","544675445924.648","562554379798.02","593707009776.722","694775911444.331","804159915389.764","924419567611.272","1051897222990.84","1342148092012.26","1347380565219.4","1502961023415.75","1869826933837.3","2045738547568.26","2057958207007.53","2111121954336.84","2323059672054.2","2414503392484.38","2679313169377.96","3075955432871.73","3159841615195.07","3318484576527.33","3172770463749.49","3717045071833.11","3930640282535.14","4210278492152.87","4514924632400.27",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP (current US$)","NY.GDP.MKTP.CD","35997718129.3814","37526753959.5638","40559057024.696","46133563240.6733","45897301616.0708","50550545830.8141","54787700208.3105","54850349592.6597","58694306054.1146","66267287475.508","74008950427.7514","76088812133.5778","85738836641.1667","109294364293.579","138660451590.258","152240812903.118","164696377128.595","180983996381.772","202680636097.425","238956641880.609","299137402796.249","404285452850.442","376157762152.102","337760865146.826","301810117767.905","288143377072.719","270007049651.052","302339304134.575","318192929825.367","323784478708.601","379287424670.976","405898975778.701","365097132484.535","369097166409.658","377643456195.544","480458994010.332","536614383851.106","564615905744.725","565895912036.855","404045130608.589","428318893884.446","410360395732.846","446787656285.317","562567531085.204","700138145283.163","832620439836.322","982221551651.44","1136393300622.57","1288561561101.97","1230959378749.76","1455689721145.79","1636626485590.66","1701125321406.29","1806643863646.98","1882677435511","1676330914192.17","1528989342276.6","1667076470688.94","1790131601908.14","1843035420525.45","1730702407679.05","1943719394821.09","2085278582815.11","1946245643472.37","1860829213452.29",
"Trinidad and Tobago","TTO","GDP (current US$)","NY.GDP.MKTP.CD","535673252.483535","584964620.921781","619322810.026308","678239329.401676","711897520.256199","736573158.567104","723739857.317023","761981912.42271","758899950","779200000","821850000","896765214.626133","1083391757.89486","1308785430.53591","2042001070.5079","2442669824.56431","2500424955.23006","3138666666.66667","3562333458.33333","4602416625","6235833333.33333","6992083333.33333","8140416666.66667","7763750000","7757083333.33333","7375918367.34694","4794444444.44444","4797777777.77778","4496910569.10569","4323058823.52941","5068000000","5307905882.35294","5439552941.17647","4669491134.2478","4947181645.55221","5329217747.21258","5759570336.11287","5737771523.10148","6043686653.62189","6808982520.75759","8154342116.10311","8824849191.03571","9008298228.60273","11305459802.0683","13280291989.5755","15982389018.4041","18369361094.3886","21641620049.9352","27871587349.5413","19172165225.5015","22157920592.3669","25433007437.1605","27147349937.4689","28560536917.4602","29474180442.0125","26841143094.6765","23624333663.6693","23847765529.2959","23888910151.9167","23588037786.7403","20991339706.5613","24177305760.2763","28510328245.1372","25489373405.0619","26428963758.1307",
"Tunisia","TUN","GDP (current US$)","NY.GDP.MKTP.CD","","866155428.571429","880027733.333333","1026737600","1025866792.15686","991047619.047619","1040952380.95238","1085714285.71429","1214666666.66667","1289904761.90476","1439238095.2381","1685162272.40652","2237556148.51085","2730813385.32624","3545868575.14639","4328965587.53266","4508191942.16081","5109324009.32401","5968460080.1113","7188863903.63675","8744134354.16152","8428445294.08429","8133580051.70251","8350582747.83541","8254541194.82566","8410226052.6114","9017806654.4169","9696715910.70907","10096245762.4352","10101851744.5627","12290568181.8182","13074782608.6957","15496708060.4184","14608335608.1543","15633174304.0905","18030876599.3444","19587161806.7655","20746210353.845","21802893587.126","22943202174.9668","21473528160.7782","22065832448.8623","23141616604.5242","27453902261.4629","31183885241.4396","32272186694.8043","34376664600.5898","38915353866.757","44859439902.2191","43455740497.3061","46206091937.9628","48123325825.0739","47311401812.6733","48685446413.953","50271812920.612","45779494041.9295","44360072680.4476","42163530590.9462","42686504459.801","41905642418.825","42491780918.361","47073234359.1819","44948769171.285","48196281783.9479","53409988744.5968",
"Turkiye","TUR","GDP (current US$)","NY.GDP.MKTP.CD","7566666666.66667","7988888888.88889","8922222222.22222","10355555555.5556","11177777777.7778","11966666666.6667","14100000000","15644444444.4444","17500000000","19466666666.6667","17863636363.6364","16166666666.6667","20650000000","26000000000","35414285714.2857","46042857142.8571","51450000000","58683333333.3333","65912500000","89616129032.2581","68823684210.5263","71180180180.1802","64369325153.3742","61803555555.5556","59937602179.8365","67232758620.6897","75673037037.037","87190081680.28","90875175808.7201","107127191328.935","150655500191.644","151034731543.624","159104772991.851","180415757851.616","130650447499.071","169319579016.25","181464408820.097","189878399894.643","275941990764.18","256395932738.435","274294623164.043","201753123806.695","240249071871.106","314595572145.767","408865430220.331","506314717661.655","557076157773.479","681321124295.914","770449132861.373","649289324627.732","776967266305.53","838785289694.35","880555885492.269","957799120008.32","938934609296.966","864313810469.009","869682881593.041","858988492853.742","778972108040.602","761005915750.925","720338490327.248","819865223976.115","907118434653.505","1118252958513.72","1323254808058.74",
"Tuvalu","TUV","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","2585955.87411804","2716989.58449994","2968457.94392523","3411915.43882127","4122328.66617539","4014748.0540762","3919072.22992563","3669419.59164946","3798781.86329799","4065659.43428377","4206128.13370474","4773017.53163822","4118945.16164625","4152550.30416472","4481977.90255389","3862851.88310194","4574706.2115277","5020513.49920593","7011059.37136204","8454523.24729257","9542900.90136505","10127313.9132358","10535028.1423687","10414399.9564792","11772610.6579341","11922614.1984666","13338597.3300737","13734210.096632","13795146.2092638","14800503.2582747","15073975.5349377","13964732.327114","16842672.5952874","19456338.0318228","22798274.9795551","22909979.8163078","24096875.4635825","28450168.692765","31874434.857882","28076983.9703819","32105408.4771121","39196957.4908996","39345579.4723758","38615890.6320745","38760982.6540096","36811936.0824587","41629064.2232388","45276595.3533146","48015259.8751356","54123198.5662913","51746594.3148543","60196405.7138393","59065982.0873657","62280311.5852172","",
"Tanzania","TZA","GDP (current US$)","NY.GDP.MKTP.CD","2651729807.38808","2826179031.22839","3101589992.664","3456579293.44828","3748840925.06363","3817226546.22938","4377998825.12047","4565132047.52718","4895251824.05927","5142066811.47328","2851419386.07225","3050673517.33059","3472787266.0964","4144104535.49655","4977337978.35959","5729917839.54264","6472511987.84735","7732598995.10303","9261675709.83072","9804637490.81892","11409228086.7463","13161540377.5792","13927383239.8322","14049883809.0089","12906635133.1557","15328295175.4067","10840864521.2338","7824193222.11908","7406614407.46127","6418799006.80247","6184384225.02712","7197768158.58347","6681997469.31292","6182872707.82523","6550480483.9385","7631431840.49992","9433528150.36609","11158197941.9152","12172790056.3733","12704334195.8151","13371767081.7428","13563990022.3641","14129651895.6911","15211487708.7684","16673062473.3981","18395383647.4975","18619859795.2852","21860434823.4808","27947821397.9272","29400573553.6075","32012892919.37","34657140096.4836","39650394362.9287","45648857242.315","49986726460.6805","47413919817.124","49774409374.4538","53274884532.7886","57003712892.0858","61026731925.9213","66068737786.0639","70655628147.8986","75769974505.0106","79062403836.8432","78779864877.3018",
"Uganda","UGA","GDP (current US$)","NY.GDP.MKTP.CD","423145605.043164","441667334.611947","449158233.391351","516315231.449087","589247687.30035","884502309.953801","925381492.370153","967240655.186896","1037379252.41495","1168556628.86742","1259554808.90382","1417191656.16688","1490970180.59639","1701829789.02127","2098944967.20844","2359555555.55556","2447300000","2936470588.23529","2420260869.56522","2139025000","1244610000","1337300000","2177500000","2240333333.33333","3615647477.05434","3519695443.52516","3923244049.95796","6269522042.11556","6508931651.66667","5276480799.33868","4304399310.30967","3321729159.62277","2857457761.90922","3220439044.18949","3990430446.71216","5755818842.49246","6044585326.938","6269333313.17108","6584815846.52754","5998563257.94659","6193246837.09687","5840503868.51573","6178563591.12051","6606884275.23087","7939487547.77384","9239221763.05793","9977647682.96954","11902564494.8833","14440404132.2047","25127805566.6584","26673441430.7857","27871725241.4723","27305915910.7877","28915786516.6123","32612397257.4458","32387183730.1002","29203988696.2626","30744473841.424","32927025619.6795","35353061007.9635","37600368239.8824","40529788744.0595","45565333216.4142","48768955859.2834","53651874313.9836",
